,City,Price,Area,Location,bhk
11047,Delhi,11000000.0,1400.0,Delhi Sector 11 Dwarka,2.0
11048,Delhi,8500000.0,1100.0,Delhi Sector 11 Dwarka,2.0
11049,Delhi,13799999.0,1300.0,Delhi Sector 11 Dwarka,3.0
11050,Delhi,28000000.0,2800.0,Delhi Sector 11 Dwarka,5.0
11052,Delhi,15800000.0,1600.0,Delhi Sector 11 Dwarka,3.0
11053,Delhi,15800000.0,1600.0,Delhi Sector 11 Dwarka,3.0
11054,Delhi,19500000.0,1800.0,Delhi Sector 11 Dwarka,4.0
11055,Delhi,14500000.0,1600.0,Delhi Sector 11 Dwarka,3.0
11056,Delhi,19800000.0,2500.0,Delhi Sector 11 Dwarka,3.0
11057,Delhi,21000000.0,2400.0,Delhi Sector 11 Dwarka,3.0
11058,Delhi,20500000.0,1900.0,Delhi Sector 11 Dwarka,4.0
11059,Delhi,20500000.0,1900.0,Delhi Sector 11 Dwarka,4.0
11060,Delhi,15800000.0,1700.0,Delhi Sector 11 Dwarka,3.0
11061,Delhi,19800000.0,1700.0,Delhi Sector 11 Dwarka,3.0
11062,Delhi,14900000.0,1800.0,Delhi Sector 11 Dwarka,3.0
11063,Delhi,21000000.0,2300.0,Delhi Sector 11 Dwarka,4.0
11064,Delhi,19200000.0,1800.0,Delhi Sector 11 Dwarka,3.0
11066,Delhi,12000000.0,1800.0,Delhi Sector 11 Dwarka,3.0
11067,Delhi,23500000.0,2200.0,Delhi Sector 11 Dwarka,4.0
11068,Delhi,15000000.0,1500.0,Delhi Sector 11 Dwarka,3.0
11069,Delhi,16900000.0,1500.0,Delhi Sector 11 Dwarka,3.0
11070,Delhi,20000000.0,2195.0,Delhi Sector 11 Dwarka,4.0
11071,Delhi,16200000.0,1400.0,Delhi Sector 11 Dwarka,3.0
11072,Delhi,12600000.0,1700.0,Delhi Sector 11 Dwarka,3.0
11073,Delhi,14500000.0,1600.0,Delhi Sector 11 Dwarka,3.0
11074,Delhi,15000000.0,1700.0,Delhi Sector 11 Dwarka,3.0
11075,Delhi,35000000.0,3800.0,Delhi Sector 12 Dwarka,5.0
11076,Delhi,15500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11077,Delhi,17500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11078,Delhi,16500000.0,1600.0,Delhi Sector 12 Dwarka,3.0
11079,Delhi,15000000.0,1600.0,Delhi Sector 12 Dwarka,3.0
11080,Delhi,20000000.0,2000.0,Delhi Sector 12 Dwarka,4.0
11081,Delhi,17000000.0,1850.0,Delhi Sector 12 Dwarka,3.0
11082,Delhi,29500000.0,3000.0,Delhi Sector 12 Dwarka,4.0
11083,Delhi,15500000.0,2050.0,Delhi Sector 12 Dwarka,3.0
11084,Delhi,12900000.0,1850.0,Delhi Sector 12 Dwarka,3.0
11086,Delhi,15000000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11087,Delhi,15000000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11088,Delhi,29000000.0,2600.0,Delhi Sector 12 Dwarka,4.0
11089,Delhi,16299999.0,1800.0,Delhi Sector 12 Dwarka,3.0
11090,Delhi,29500000.0,3500.0,Delhi Sector 12 Dwarka,5.0
11092,Delhi,14500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11093,Delhi,17000000.0,2000.0,Delhi Sector 12 Dwarka,3.0
11094,Delhi,15500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11095,Delhi,15000000.0,2000.0,Delhi Sector 12 Dwarka,3.0
11096,Delhi,15600000.0,1950.0,Delhi Sector 12 Dwarka,3.0
11097,Delhi,15500000.0,2000.0,Delhi Sector 12 Dwarka,3.0
11099,Delhi,12500000.0,1500.0,Delhi Sector 12 Dwarka,3.0
11100,Delhi,14000000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11101,Delhi,16000000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11102,Delhi,19000000.0,1800.0,Delhi Sector 12 Dwarka,2.0
11104,Delhi,20000000.0,2000.0,Delhi Sector 12 Dwarka,4.0
11105,Delhi,10800000.0,1200.0,Delhi Sector 12 Dwarka,2.0
11106,Delhi,12000000.0,1500.0,Delhi Sector 12 Dwarka,3.0
11107,Delhi,18000000.0,2000.0,Delhi Sector 12 Dwarka,4.0
11108,Delhi,18200000.0,1700.0,Delhi Sector 12 Dwarka,3.0
11109,Delhi,15500000.0,1600.0,Delhi Sector 12 Dwarka,3.0
11110,Delhi,15500000.0,1600.0,Delhi Sector 12 Dwarka,3.0
11111,Delhi,17000000.0,2100.0,Delhi Sector 12 Dwarka,3.0
11112,Delhi,11399999.0,1800.0,Delhi Sector 12 Dwarka,3.0
11113,Delhi,17500000.0,1500.0,Delhi Sector 12 Dwarka,3.0
11115,Delhi,13500000.0,1850.0,Delhi Sector 12 Dwarka,3.0
11116,Delhi,16200000.0,1850.0,Delhi Sector 12 Dwarka,3.0
11117,Delhi,12500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11118,Delhi,20000000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11119,Delhi,14500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11120,Delhi,22500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11121,Delhi,10500000.0,1650.0,Delhi Sector 12 Dwarka,3.0
11123,Delhi,24000000.0,2250.0,Delhi Sector 12 Dwarka,3.0
11124,Delhi,14000000.0,2537.0,Delhi Sector 12 Dwarka,3.0
11125,Delhi,11800000.0,2000.0,Delhi Sector 12 Dwarka,3.0
11126,Delhi,16500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11127,Delhi,12700000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11128,Delhi,20000000.0,1550.0,Delhi Sector 12 Dwarka,3.0
11129,Delhi,22500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11130,Delhi,16500000.0,1800.0,Delhi Sector 12 Dwarka,3.0
11131,Delhi,18500000.0,1700.0,Delhi Sector 12 Dwarka,3.0
11132,Delhi,18500000.0,1650.0,Delhi Sector 12 Dwarka,3.0
11133,Delhi,16500000.0,1650.0,Delhi Sector 12 Dwarka,3.0
11134,Delhi,18200000.0,1650.0,Delhi Sector 12 Dwarka,3.0
11135,Delhi,5200000.0,1225.0,Delhi Sector 12 Dwarka,3.0
11136,Delhi,6000000.0,1000.0,Delhi Sector 12 Dwarka,2.0
11137,Delhi,14500000.0,1650.0,Delhi Sector 13 Dwarka,3.0
11138,Delhi,15500000.0,1800.0,Delhi Sector 13 Dwarka,3.0
11139,Delhi,16000000.0,1800.0,Delhi Sector 13 Dwarka,3.0
11140,Delhi,24000000.0,2000.0,Delhi Sector 13 Dwarka,4.0
11141,Delhi,18000000.0,1900.0,Delhi Sector 13 Dwarka,4.0
11142,Delhi,15500000.0,1700.0,Delhi Sector 13 Dwarka,3.0
11143,Delhi,18000000.0,1900.0,Delhi Sector 13 Dwarka,4.0
11144,Delhi,19000000.0,1900.0,Delhi Sector 13 Dwarka,4.0
11145,Delhi,18000000.0,1900.0,Delhi Sector 13 Dwarka,4.0
11146,Delhi,19000000.0,1900.0,Delhi Sector 13 Dwarka,4.0
11147,Delhi,15800000.0,1700.0,Delhi Sector 13 Dwarka,3.0
11148,Delhi,30000000.0,2500.0,Delhi Sector 13 Dwarka,4.0
11149,Delhi,16000000.0,1900.0,Delhi Sector 13 Dwarka,3.0
11150,Delhi,14900000.0,1880.0,Delhi Sector 13 Dwarka,3.0
11151,Delhi,15000000.0,1900.0,Delhi Sector 13 Dwarka,3.0
11152,Delhi,13500000.0,2000.0,Delhi Sector 13 Dwarka,3.0
11153,Delhi,14000000.0,1600.0,Delhi Sector 13 Dwarka,3.0
11154,Delhi,18500000.0,2000.0,Delhi Sector 13 Dwarka,4.0
11155,Delhi,12400000.0,1300.0,Delhi Sector 13 Dwarka,3.0
11156,Delhi,15800000.0,1600.0,Delhi Sector 13 Dwarka,3.0
11157,Delhi,17000000.0,2300.0,Delhi Sector 13 Dwarka,3.0
11158,Delhi,15500000.0,1750.0,Delhi Sector 13 Dwarka,3.0
11159,Delhi,14000000.0,1750.0,Delhi Sector 13 Dwarka,3.0
11160,Delhi,15500000.0,1850.0,Delhi Sector 13 Dwarka,3.0
11161,Delhi,13799999.0,1800.0,Delhi Sector 13 Dwarka,3.0
11162,Delhi,11500000.0,1700.0,Delhi Sector 13 Dwarka,3.0
11163,Delhi,11500000.0,1450.0,Delhi Sector 13 Dwarka,3.0
11164,Delhi,10000000.0,1800.0,Delhi Sector 13 Dwarka,2.0
11165,Delhi,11000000.0,1800.0,Delhi Sector 13 Dwarka,2.0
11168,Delhi,15500000.0,1800.0,Delhi Sector 13 Dwarka,3.0
11170,Delhi,12500000.0,1800.0,Delhi Sector 13 Dwarka,3.0
11172,Delhi,13500000.0,2300.0,Delhi Sector 13 Dwarka,3.0
11174,Delhi,16500000.0,1800.0,Delhi Sector 13 Dwarka,3.0
11175,Delhi,12500000.0,1075.0,Delhi Sector 13 Dwarka,3.0
11176,Delhi,12500000.0,1000.0,Delhi Sector 13 Rohini,2.0
11177,Delhi,16000000.0,1250.0,Delhi Sector 13 Rohini,3.0
11178,Delhi,11000000.0,1000.0,Delhi Sector 13 Rohini,2.0
11179,Delhi,11000000.0,1100.0,Delhi Sector 13 Rohini,2.0
11180,Delhi,15500000.0,1650.0,Delhi Sector 13 Rohini,2.0
11181,Delhi,17000000.0,1150.0,Delhi Sector 13 Rohini,2.0
11182,Delhi,12000000.0,1000.0,Delhi Sector 13 Rohini,2.0
11183,Delhi,12500000.0,900.0,Delhi Sector 13 Rohini,2.0
11184,Delhi,12000000.0,950.0,Delhi Sector 13 Rohini,2.0
11185,Delhi,12500000.0,900.0,Delhi Sector 13 Rohini,3.0
11187,Delhi,10500000.0,900.0,Delhi Sector 13 Rohini,2.0
11188,Delhi,10000000.0,900.0,Delhi Sector 13 Rohini,2.0
11189,Delhi,10000000.0,900.0,Delhi Sector 13 Rohini,2.0
11190,Delhi,3300000.0,900.0,Delhi Sector 13 Rohini,2.0
11191,Delhi,8000000.0,950.0,Delhi Sector 13 Rohini,2.0
11192,Delhi,4500000.0,900.0,Delhi Sector 13 Rohini,2.0
11193,Delhi,21000000.0,1250.0,Delhi Sector 13 Rohini,2.0
11194,Delhi,13799999.0,1035.0,Delhi Sector 13 Rohini,3.0
11195,Delhi,18500000.0,1500.0,Delhi Sector 13 Rohini,3.0
11196,Delhi,19000000.0,975.0,Delhi Sector 13 Rohini,2.0
11199,Delhi,9200000.0,1200.0,Delhi Sector 17 Dwarka,2.0
11200,Delhi,10000000.0,1000.0,Delhi Sector 17 Dwarka,2.0
11201,Delhi,10000000.0,1000.0,Delhi Sector 17 Dwarka,2.0
11202,Delhi,8000000.0,1000.0,Delhi Sector 17 Dwarka,2.0
11203,Delhi,7000000.0,900.0,Delhi Sector 17 Dwarka,2.0
11204,Delhi,17500000.0,800.0,Delhi Sector 17 Dwarka,2.0
11206,Delhi,35500000.0,950.0,Delhi Sector 17 Dwarka,2.0
11207,Delhi,15500000.0,850.0,Delhi Sector 17 Dwarka,2.0
11208,Delhi,11000000.0,1100.0,Delhi Sector 17 Dwarka,2.0
11209,Delhi,16000000.0,1900.0,Delhi Sector 18A Dwarka,3.0
11210,Delhi,14500000.0,2000.0,Delhi Sector 18A Dwarka,3.0
11211,Delhi,16000000.0,1700.0,Delhi Sector 18A Dwarka,3.0
11212,Delhi,12000000.0,1750.0,Delhi Sector 18A Dwarka,3.0
11213,Delhi,18500000.0,2200.0,Delhi Sector 18A Dwarka,4.0
11215,Delhi,16500000.0,1700.0,Delhi Sector 18A Dwarka,3.0
11217,Delhi,15800000.0,1700.0,Delhi Sector 18A Dwarka,3.0
11218,Delhi,15200000.0,1900.0,Delhi Sector 18A Dwarka,3.0
11219,Delhi,15200000.0,1900.0,Delhi Sector 18A Dwarka,3.0
11220,Delhi,15200000.0,1900.0,Delhi Sector 18A Dwarka,3.0
11221,Delhi,23500000.0,2000.0,Delhi Sector 19 Dwarka,4.0
11229,Delhi,33500000.0,3500.0,Delhi Sector 19 Dwarka,4.0
11233,Delhi,22500000.0,2400.0,Delhi Sector 19 Dwarka,4.0
11234,Delhi,12500000.0,1300.0,Delhi Sector 19 Dwarka,2.0
11235,Delhi,12500000.0,1300.0,Delhi Sector 19 Dwarka,2.0
11236,Delhi,22500000.0,2000.0,Delhi Sector 19 Dwarka,4.0
11237,Delhi,12200000.0,1300.0,Delhi Sector 19 Dwarka,2.0
11238,Delhi,12500000.0,1300.0,Delhi Sector 19 Dwarka,2.0
11239,Delhi,12500000.0,1300.0,Delhi Sector 19 Dwarka,2.0
11241,Delhi,9500000.0,1300.0,Delhi Sector 19 Dwarka,2.0
11243,Delhi,23200000.0,2400.0,Delhi Sector 19 Dwarka,4.0
11247,Delhi,18500000.0,1750.0,Delhi Sector 19 Dwarka,4.0
11248,Delhi,8500000.0,1350.0,Delhi Sector 19 Dwarka,2.0
11249,Delhi,11000000.0,1100.0,Delhi Sector 19 Dwarka,2.0
11250,Delhi,18000000.0,1700.0,Delhi Sector 19 Dwarka,2.0
11251,Delhi,21000000.0,2100.0,Delhi Sector 19 Dwarka,4.0
11255,Delhi,15500000.0,1500.0,Delhi Sector 19 Dwarka,3.0
11257,Delhi,22000000.0,2200.0,Delhi Sector 19 Dwarka,4.0
11259,Delhi,22500000.0,1900.0,Delhi Sector 19 Dwarka,4.0
11260,Delhi,23000000.0,2000.0,Delhi Sector 19 Dwarka,4.0
11261,Delhi,12400000.0,1150.0,Delhi Sector 19 Dwarka,2.0
11262,Delhi,23000000.0,2000.0,Delhi Sector 19 Dwarka,4.0
11263,Delhi,12400000.0,1150.0,Delhi Sector 19 Dwarka,2.0
11265,Delhi,17200000.0,1250.0,Delhi Sector 19 Dwarka,2.0
11269,Delhi,24500000.0,1658.0,Delhi Sector 19 Dwarka,3.0
11278,Delhi,24800000.0,2400.0,Delhi Sector 19 Dwarka,4.0
11281,Delhi,15500000.0,1300.0,Delhi Sector 19 Dwarka,3.0
11288,Delhi,18500000.0,1650.0,Delhi Sector 19 Dwarka,3.0
11292,Delhi,13400000.0,1650.0,Delhi Sector 2 Dwarka,3.0
11293,Delhi,18500000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11294,Delhi,14500000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11295,Delhi,14500000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11296,Delhi,14500000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11297,Delhi,15800000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11298,Delhi,14500000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11299,Delhi,19000000.0,2000.0,Delhi Sector 2 Dwarka,3.0
11300,Delhi,15500000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11301,Delhi,21000000.0,2200.0,Delhi Sector 2 Dwarka,3.0
11302,Delhi,16000000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11303,Delhi,16500000.0,2000.0,Delhi Sector 2 Dwarka,3.0
11304,Delhi,12000000.0,1300.0,Delhi Sector 2 Dwarka,2.0
11305,Delhi,16500000.0,2250.0,Delhi Sector 2 Dwarka,3.0
11306,Delhi,14500000.0,1700.0,Delhi Sector 2 Dwarka,3.0
11307,Delhi,22500000.0,2400.0,Delhi Sector 2 Dwarka,3.0
11308,Delhi,15000000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11309,Delhi,12800000.0,1500.0,Delhi Sector 2 Dwarka,3.0
11310,Delhi,29500000.0,2400.0,Delhi Sector 2 Dwarka,4.0
11311,Delhi,25000000.0,2400.0,Delhi Sector 2 Dwarka,3.0
11312,Delhi,20000000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11313,Delhi,15800000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11314,Delhi,20000000.0,1900.0,Delhi Sector 2 Dwarka,3.0
11315,Delhi,8500000.0,1800.0,Delhi Sector 2 Dwarka,3.0
11318,Delhi,20000000.0,2300.0,Delhi Sector 2 Dwarka,4.0
11319,Delhi,5250000.0,1750.0,Delhi Sector 2 Dwarka,3.0
11320,Delhi,2700000.0,1250.0,Delhi Sector 2 Dwarka,2.0
11321,Delhi,3600000.0,1250.0,Delhi Sector 2 Dwarka,2.0
11322,Delhi,27500000.0,3000.0,Delhi Sector 22 Dwarka,4.0
11327,Delhi,17000000.0,1600.0,Delhi Sector 22 Dwarka,3.0
11334,Delhi,17300000.0,1650.0,Delhi Sector 22 Dwarka,3.0
11342,Delhi,29200000.0,2500.0,Delhi Sector 22 Dwarka,3.0
11344,Delhi,25400000.0,2200.0,Delhi Sector 22 Dwarka,4.0
11345,Delhi,11500000.0,1100.0,Delhi Sector 22 Dwarka,2.0
11346,Delhi,26500000.0,2400.0,Delhi Sector 22 Dwarka,4.0
11348,Delhi,17500000.0,1900.0,Delhi Sector 22 Dwarka,4.0
11349,Delhi,17500000.0,1900.0,Delhi Sector 22 Dwarka,4.0
11350,Delhi,11500000.0,1150.0,Delhi Sector 22 Dwarka,2.0
11351,Delhi,11500000.0,1150.0,Delhi Sector 22 Dwarka,2.0
11352,Delhi,19200000.0,1750.0,Delhi Sector 22 Dwarka,3.0
11353,Delhi,23500000.0,1950.0,Delhi Sector 22 Dwarka,3.0
11355,Delhi,28000000.0,2800.0,Delhi Sector 22 Dwarka,4.0
11358,Delhi,19000000.0,1600.0,Delhi Sector 22 Dwarka,3.0
11359,Delhi,15200000.0,1300.0,Delhi Sector 22 Dwarka,2.0
11360,Delhi,14000000.0,1250.0,Delhi Sector 22 Dwarka,2.0
11361,Delhi,14500000.0,1300.0,Delhi Sector 22 Dwarka,2.0
11363,Delhi,19200000.0,1850.0,Delhi Sector 22 Dwarka,3.0
11367,Delhi,14500000.0,1200.0,Delhi Sector 22 Dwarka,2.0
11369,Delhi,12800000.0,1200.0,Delhi Sector 22 Dwarka,2.0
11373,Delhi,17000000.0,1600.0,Delhi Sector 22 Dwarka,3.0
11374,Delhi,17000000.0,1550.0,Delhi Sector 22 Dwarka,3.0
11376,Delhi,6500000.0,600.0,Delhi Sector 22 Dwarka,1.0
11377,Delhi,4500000.0,1020.0,Delhi Sector 22 Dwarka,2.0
11378,Delhi,12800000.0,600.0,Delhi Sector 22 Dwarka,1.0
11379,Delhi,32500000.0,1200.0,Delhi Sector 22 Dwarka,3.0
11382,Delhi,8500000.0,970.0,Delhi Sector 22 Rohini,3.0
11383,Delhi,15000000.0,1600.0,Delhi Sector 22 Rohini,4.0
11384,Delhi,8000000.0,1450.0,Delhi Sector 22 Rohini,3.0
11385,Delhi,4000000.0,600.0,Delhi Sector 22 Rohini,2.0
11386,Delhi,3600000.0,1300.0,Delhi Sector 22 Rohini,4.0
11387,Delhi,9000000.0,900.0,Delhi Sector 22 Rohini,3.0
11388,Delhi,4000000.0,1100.0,Delhi Sector 22 Rohini,3.0
11389,Delhi,13000000.0,700.0,Delhi Sector 22 Rohini,2.0
11390,Delhi,9500000.0,1400.0,Delhi Sector 22 Rohini,4.0
11391,Delhi,2600000.0,1200.0,Delhi Sector 22 Rohini,4.0
11392,Delhi,5000000.0,1550.0,Delhi Sector 22 Rohini,4.0
11393,Delhi,3800000.0,1200.0,Delhi Sector 22 Rohini,3.0
11394,Delhi,3400000.0,650.0,Delhi Sector 22 Rohini,2.0
11395,Delhi,14800000.0,1800.0,Delhi Sector 23 Dwarka,3.0
11396,Delhi,3300000.0,385.0,Delhi Sector 23 Dwarka,1.0
11397,Delhi,14800000.0,1800.0,Delhi Sector 23 Dwarka,3.0
11398,Delhi,3300000.0,385.0,Delhi Sector 23 Dwarka,1.0
11399,Delhi,17000000.0,1800.0,Delhi Sector 23 Dwarka,3.0
11400,Delhi,17500000.0,2000.0,Delhi Sector 23 Dwarka,3.0
11401,Delhi,14900000.0,1800.0,Delhi Sector 23 Dwarka,3.0
11402,Delhi,3100000.0,385.0,Delhi Sector 23 Dwarka,1.0
11403,Delhi,2700000.0,385.0,Delhi Sector 23 Dwarka,1.0
11404,Delhi,3100000.0,385.0,Delhi Sector 23 Dwarka,1.0
11405,Delhi,3400000.0,400.0,Delhi Sector 23 Dwarka,1.0
11406,Delhi,17500000.0,1800.0,Delhi Sector 23 Dwarka,3.0
11407,Delhi,17500000.0,1800.0,Delhi Sector 23 Dwarka,3.0
11408,Delhi,17500000.0,1900.0,Delhi Sector 23 Dwarka,3.0
11409,Delhi,14500000.0,2000.0,Delhi Sector 23 Dwarka,3.0
11410,Delhi,16000000.0,1950.0,Delhi Sector 23 Dwarka,3.0
11411,Delhi,17000000.0,2500.0,Delhi Sector 23 Dwarka,3.0
11412,Delhi,3325000.0,415.0,Delhi Sector 23 Dwarka,1.0
11413,Delhi,13899999.0,1600.0,Delhi Sector 23 Dwarka,3.0
11414,Delhi,17500000.0,1500.0,Delhi Sector 23 Dwarka,3.0
11415,Delhi,13500000.0,1500.0,Delhi Sector 23 Dwarka,3.0
11416,Delhi,13500000.0,1500.0,Delhi Sector 23 Dwarka,3.0
11417,Delhi,13799999.0,1600.0,Delhi Sector 23 Dwarka,3.0
11418,Delhi,20000000.0,1850.0,Delhi Sector 23 Dwarka,3.0
11419,Delhi,15000000.0,1750.0,Delhi Sector 23 Dwarka,3.0
11420,Delhi,13899999.0,1800.0,Delhi Sector 23 Dwarka,3.0
11422,Delhi,14500000.0,1550.0,Delhi Sector 23 Dwarka,3.0
11424,Delhi,6500000.0,1000.0,Delhi Sector 23 Rohini,3.0
11425,Delhi,6500000.0,1000.0,Delhi Sector 23 Rohini,3.0
11426,Delhi,10400000.0,1125.0,Delhi Sector 23 Rohini,3.0
11428,Delhi,2100000.0,360.0,Delhi Sector 23 Rohini,1.0
11430,Delhi,2300000.0,400.0,Delhi Sector 23 Rohini,1.0
11431,Delhi,4000000.0,650.0,Delhi Sector 23 Rohini,2.0
11433,Delhi,9700000.0,1300.0,Delhi Sector 23 Rohini,3.0
11434,Delhi,8200000.0,1125.0,Delhi Sector 23 Rohini,3.0
11435,Delhi,8000000.0,1125.0,Delhi Sector 23 Rohini,3.0
11436,Delhi,11500000.0,1125.0,Delhi Sector 23 Rohini,3.0
11437,Delhi,6500000.0,625.0,Delhi Sector 23 Rohini,2.0
11438,Delhi,6500000.0,861.0,Delhi Sector 23 Rohini,2.0
11439,Delhi,6900000.0,950.0,Delhi Sector 23 Rohini,2.0
11440,Delhi,7000000.0,800.0,Delhi Sector 23 Rohini,2.0
11441,Delhi,7000000.0,1200.0,Delhi Sector 23 Rohini,3.0
11442,Delhi,7900000.0,1125.0,Delhi Sector 23 Rohini,3.0
11443,Delhi,8000000.0,1125.0,Delhi Sector 23 Rohini,3.0
11445,Delhi,30000000.0,1150.0,Delhi Sector 23 Rohini,3.0
11446,Delhi,2300000.0,3500.0,Delhi Sector 23 Rohini,5.0
11447,Delhi,5300000.0,400.0,Delhi Sector 23 Rohini,1.0
11448,Delhi,3500000.0,1400.0,Delhi Sector 23 Rohini,3.0
11449,Delhi,3500000.0,1400.0,Delhi Sector 23 Rohini,3.0
11450,Delhi,11000000.0,1000.0,Delhi Sector 24 Rohini,3.0
11451,Delhi,11000000.0,1000.0,Delhi Sector 24 Rohini,3.0
11452,Delhi,13500000.0,1350.0,Delhi Sector 24 Rohini,4.0
11453,Delhi,10000000.0,1000.0,Delhi Sector 24 Rohini,3.0
11454,Delhi,15500000.0,1600.0,Delhi Sector 24 Rohini,4.0
11455,Delhi,2500000.0,400.0,Delhi Sector 24 Rohini,1.0
11457,Delhi,3400000.0,400.0,Delhi Sector 24 Rohini,1.0
11458,Delhi,2699000.0,350.0,Delhi Sector 24 Rohini,1.0
11460,Delhi,13500000.0,1400.0,Delhi Sector 24 Rohini,4.0
11461,Delhi,18000000.0,2250.0,Delhi Sector 24 Rohini,4.0
11463,Delhi,13500000.0,1400.0,Delhi Sector 24 Rohini,4.0
11464,Delhi,2200000.0,300.0,Delhi Sector 24 Rohini,1.0
11465,Delhi,2600000.0,400.0,Delhi Sector 24 Rohini,1.0
11466,Delhi,6000000.0,700.0,Delhi Sector 24 Rohini,2.0
11467,Delhi,5500000.0,600.0,Delhi Sector 24 Rohini,2.0
11469,Delhi,11500000.0,2250.0,Delhi Sector 24 Rohini,4.0
11471,Delhi,11500000.0,2250.0,Delhi Sector 24 Rohini,4.0
11472,Delhi,2800000.0,400.0,Delhi Sector 24 Rohini,1.0
11473,Delhi,6000000.0,800.0,Delhi Sector 24 Rohini,2.0
11474,Delhi,8000000.0,700.0,Delhi Sector 24 Rohini,2.0
11475,Delhi,7500000.0,1100.0,Delhi Sector 3 Dwarka,2.0
11481,Delhi,15800000.0,1600.0,Delhi Sector 3 Dwarka,3.0
11485,Delhi,13799999.0,1500.0,Delhi Sector 3 Dwarka,3.0
11486,Delhi,11500000.0,1300.0,Delhi Sector 3 Dwarka,2.0
11487,Delhi,10500000.0,1250.0,Delhi Sector 3 Dwarka,2.0
11493,Delhi,10500000.0,1150.0,Delhi Sector 3 Dwarka,2.0
11494,Delhi,14500000.0,1500.0,Delhi Sector 3 Dwarka,3.0
11495,Delhi,12600000.0,1321.0,Delhi Sector 3 Dwarka,2.0
11496,Delhi,12600000.0,1321.0,Delhi Sector 3 Dwarka,2.0
11498,Delhi,17600000.0,1500.0,Delhi Sector 3 Dwarka,3.0
11499,Delhi,15400000.0,1360.0,Delhi Sector 3 Dwarka,2.0
11524,Delhi,20500000.0,1950.0,Delhi Sector 4 Dwarka,4.0
11531,Delhi,19500000.0,2000.0,Delhi Sector 4 Dwarka,4.0
11532,Delhi,20500000.0,2000.0,Delhi Sector 4 Dwarka,4.0
11537,Delhi,16900000.0,1700.0,Delhi Sector 4 Dwarka,2.0
11540,Delhi,18800000.0,1700.0,Delhi Sector 4 Dwarka,2.0
11541,Delhi,18800000.0,1700.0,Delhi Sector 4 Dwarka,2.0
11544,Delhi,10500000.0,1000.0,Delhi Sector 4 Dwarka,2.0
11552,Delhi,28500000.0,1750.0,Delhi Sector 4 Dwarka,3.0
11560,Delhi,17000000.0,1200.0,Delhi Sector 4 Dwarka,2.0
11562,Delhi,19000000.0,1000.0,Delhi Sector 4 Dwarka,3.0
11563,Delhi,16500000.0,1200.0,Delhi Sector 4 Dwarka,2.0
11565,Delhi,35000000.0,1650.0,Delhi Sector 4 Dwarka,3.0
11566,Delhi,50000000.0,1894.0,Delhi Sector 4 Dwarka,3.0
11569,Delhi,24500000.0,1188.0,Delhi Sector 4 Dwarka,2.0
11570,Delhi,7500000.0,850.0,Delhi Sector 4 Dwarka,1.0
11571,Delhi,12000000.0,850.0,Delhi Sector 4 Dwarka,1.0
11575,Delhi,13500000.0,1800.0,Delhi Sector 5 Dwarka,3.0
11576,Delhi,13500000.0,1800.0,Delhi Sector 5 Dwarka,3.0
11577,Delhi,16500000.0,1800.0,Delhi Sector 5 Dwarka,3.0
11578,Delhi,13500000.0,1800.0,Delhi Sector 5 Dwarka,3.0
11579,Delhi,13000000.0,1700.0,Delhi Sector 5 Dwarka,3.0
11580,Delhi,13000000.0,1600.0,Delhi Sector 5 Dwarka,3.0
11581,Delhi,17000000.0,1900.0,Delhi Sector 5 Dwarka,3.0
11582,Delhi,15000000.0,1800.0,Delhi Sector 5 Dwarka,3.0
11583,Delhi,15500000.0,1700.0,Delhi Sector 5 Dwarka,3.0
11584,Delhi,15000000.0,1800.0,Delhi Sector 5 Dwarka,3.0
11585,Delhi,18500000.0,2000.0,Delhi Sector 5 Dwarka,3.0
11586,Delhi,21000000.0,2100.0,Delhi Sector 5 Dwarka,4.0
11587,Delhi,16500000.0,1800.0,Delhi Sector 5 Dwarka,3.0
11588,Delhi,16000000.0,1800.0,Delhi Sector 5 Dwarka,3.0
